YEAR,LocationAbbr,LocationDesc,TopicType,TopicDesc,MeasureDesc,DataSource,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Race,Age,Education,GeoLocation,TopicTypeId,TopicId,MeasureId,StratificationID1,StratificationID2,StratificationID3,StratificationID4,SubMeasureID,DisplayOrder
2013,SC,South Carolina,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,32.2,,,2.7,27.0,37.4,764,Male,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS11,11
2013,SC,South Carolina,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,6.5,,,1.2,4.2,8.8,766,Male,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS12,12
2013,SC,South Carolina,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,1.7,,,0.5,0.8,2.6,739,Female,All Races,All Ages,Middle School,"(33.998821303000454, -81.04537120699968)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS10,10
2013,SC,South Carolina,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,7.1,,,0.9,5.3,8.9,743,Female,All Races,All Ages,Middle School,"(33.998821303000454, -81.04537120699968)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS11,11
2013,SC,South Carolina,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.1,,,0.1,0.0,0.2,739,Female,All Races,All Ages,Middle School,"(33.998821303000454, -81.04537120699968)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS12,12
2013,SC,South Carolina,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,2.3,,,0.5,1.4,3.2,828,Female,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS10,10
2013,SC,South Carolina,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,12.8,,,1.2,10.5,15.1,829,Female,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS11,11
2013,SC,South Carolina,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.1,,,0.1,0.0,0.2,828,Female,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS12,12
2013,WV,West Virginia,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,44.6,,,5.1,34.6,54.6,133,Overall,All Races,All Ages,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,105BEH,170CES,1GEN,8AGE,6RAC,1EDU,YTS01,1
2013,WV,West Virginia,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,50.8,,,4.0,42.9,58.7,252,Overall,All Races,All Ages,High School,"(38.66551020200046, -80.71264013499967)",BEH,105BEH,170CES,1GEN,8AGE,6RAC,2EDU,YTS01,1
2013,WV,West Virginia,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,42.3,,,7.0,28.5,56.1,68,Male,All Races,All Ages,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,105BEH,170CES,2GEN,8AGE,6RAC,1EDU,YTS02,2
2013,WV,West Virginia,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,52.2,,,4.7,42.9,61.5,136,Male,All Races,All Ages,High School,"(38.66551020200046, -80.71264013499967)",BEH,105BEH,170CES,2GEN,8AGE,6RAC,2EDU,YTS02,2
2013,WV,West Virginia,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,47.1,,,6.4,34.5,59.7,65,Female,All Races,All Ages,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,105BEH,170CES,3GEN,8AGE,6RAC,1EDU,YTS03,3
2013,WV,West Virginia,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,47.8,,,5.8,36.5,59.1,113,Female,All Races,All Ages,High School,"(38.66551020200046, -80.71264013499967)",BEH,105BEH,170CES,3GEN,8AGE,6RAC,2EDU,YTS03,3
2013,WV,West Virginia,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,74.1,,,4.0,66.3,81.9,148,Overall,All Races,All Ages,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,105BEH,169QUA,1GEN,8AGE,6RAC,1EDU,YTS04,4
2013,WV,West Virginia,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,65.3,,,2.8,59.8,70.8,271,Overall,All Races,All Ages,High School,"(38.66551020200046, -80.71264013499967)",BEH,105BEH,169QUA,1GEN,8AGE,6RAC,2EDU,YTS04,4
2013,WV,West Virginia,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,76.3,,,5.5,65.5,87.1,77,Male,All Races,All Ages,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,105BEH,169QUA,2GEN,8AGE,6RAC,1EDU,YTS05,5
2013,WV,West Virginia,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,62.1,,,3.0,56.2,68.0,148,Male,All Races,All Ages,High School,"(38.66551020200046, -80.71264013499967)",BEH,105BEH,169QUA,2GEN,8AGE,6RAC,2EDU,YTS05,5
2013,WV,West Virginia,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,71.4,,,5.6,60.5,82.3,71,Female,All Races,All Ages,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,105BEH,169QUA,3GEN,8AGE,6RAC,1EDU,YTS06,6
2013,WV,West Virginia,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,68.1,,,4.3,59.6,76.6,120,Female,All Races,All Ages,High School,"(38.66551020200046, -80.71264013499967)",BEH,105BEH,169QUA,3GEN,8AGE,6RAC,2EDU,YTS06,6
2013,WV,West Virginia,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,7.5,,,1.1,5.4,9.6,"2,181",Overall,All Races,All Ages,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS07,7
2013,WV,West Virginia,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,23.5,,,2.3,19.0,28.0,"2,113",Overall,All Races,All Ages,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS08,8
2013,WV,West Virginia,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,1.6,,,0.3,1.1,2.1,"2,181",Overall,All Races,All Ages,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS09,9
2013,WV,West Virginia,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,18.6,,,1.4,15.9,21.3,"1,635",Overall,All Races,All Ages,High School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS07,7
2013,WV,West Virginia,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,46.8,,,2.2,42.4,51.2,"1,615",Overall,All Races,All Ages,High School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS08,8
2013,WV,West Virginia,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,9.0,,,1.1,6.9,11.1,"1,635",Overall,All Races,All Ages,High School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS09,9
2013,WV,West Virginia,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,7.8,,,1.2,5.4,10.2,"1,068",Male,All Races,All Ages,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS07,7
2013,WV,West Virginia,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,24.8,,,2.8,19.4,30.2,"1,022",Male,All Races,All Ages,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS08,8
2013,WV,West Virginia,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,1.7,,,0.4,0.9,2.5,"1,068",Male,All Races,All Ages,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS09,9
2013,WV,West Virginia,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,20.0,,,1.5,17.0,23.0,849,Male,All Races,All Ages,High School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS07,7
2013,WV,West Virginia,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,49.3,,,2.8,43.8,54.8,833,Male,All Races,All Ages,High School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS08,8
2013,WV,West Virginia,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,9.4,,,1.4,6.7,12.1,849,Male,All Races,All Ages,High School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS09,9
2013,WV,West Virginia,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,7.2,,,1.2,4.9,9.5,"1,105",Female,All Races,All Ages,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS07,7
2013,WV,West Virginia,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,22.1,,,2.2,17.7,26.5,"1,085",Female,All Races,All Ages,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS08,8
2013,WV,West Virginia,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,1.4,,,0.4,0.6,2.2,"1,105",Female,All Races,All Ages,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS09,9
2013,WV,West Virginia,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,16.8,,,1.7,13.5,20.1,781,Female,All Races,All Ages,High School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS07,7
2013,WV,West Virginia,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,44.1,,,2.4,39.3,48.9,777,Female,All Races,All Ages,High School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS08,8
2013,WV,West Virginia,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,8.4,,,1.2,6.0,10.8,781,Female,All Races,All Ages,High School,"(38.66551020200046, -80.71264013499967)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS09,9
2013,WV,West Virginia,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,8.1,,,1.2,5.8,10.4,"2,197",Overall,All Races,All Ages,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS10,10
2013,WV,West Virginia,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,14.9,,,1.7,11.5,18.3,"2,180",Overall,All Races,All Ages,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS11,11
2013,WV,West Virginia,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,2.0,,,0.4,1.3,2.7,"2,197",Overall,All Races,All Ages,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS12,12
2013,WV,West Virginia,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,14.7,,,1.3,12.1,17.3,"1,656",Overall,All Races,All Ages,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS10,10
2013,WV,West Virginia,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,25.7,,,1.3,23.1,28.3,"1,656",Overall,All Races,All Ages,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS11,11
2013,WV,West Virginia,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,7.8,,,1.1,5.6,10.0,"1,656",Overall,All Races,All Ages,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS12,12
2013,WV,West Virginia,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,12.7,,,1.7,9.3,16.1,"1,076",Male,All Races,All Ages,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS10,10
2013,WV,West Virginia,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,22.1,,,2.4,17.3,26.9,"1,068",Male,All Races,All Ages,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS11,11
2013,WV,West Virginia,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,3.6,,,0.7,2.3,4.9,"1,076",Male,All Races,All Ages,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS12,12
2013,WV,West Virginia,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,25.0,,,2.0,21.0,29.0,864,Male,All Races,All Ages,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS10,10
2013,WV,West Virginia,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,38.6,,,2.1,34.4,42.8,866,Male,All Races,All Ages,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS11,11
2013,WV,West Virginia,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,14.3,,,2.0,10.3,18.3,864,Male,All Races,All Ages,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS12,12
2013,WV,West Virginia,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,3.4,,,0.7,2.0,4.8,"1,112",Female,All Races,All Ages,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS10,10
2013,WV,West Virginia,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,7.4,,,1.2,5.0,9.8,"1,103",Female,All Races,All Ages,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS11,11
2013,WV,West Virginia,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.4,,,0.2,0.0,0.8,"1,112",Female,All Races,All Ages,Middle School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS12,12
2013,WV,West Virginia,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,3.6,,,0.7,2.3,4.9,787,Female,All Races,All Ages,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS10,10
2013,WV,West Virginia,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,12.1,,,1.0,10.1,14.1,785,Female,All Races,All Ages,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS11,11
2013,WV,West Virginia,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.8,,,0.4,0.1,1.5,787,Female,All Races,All Ages,High School,"(38.66551020200046, -80.71264013499967)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS12,12
2012,AL,Alabama,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,35.3,,,4.6,26.3,44.3,87,Overall,All Races,All Ages,Middle School,"(32.84057112200048, -86.63186076199969)",BEH,105BEH,170CES,1GEN,8AGE,6RAC,1EDU,YTS01,1
2012,AL,Alabama,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,48.4,,,3.7,41.2,55.6,217,Overall,All Races,All Ages,High School,"(32.84057112200048, -86.63186076199969)",BEH,105BEH,170CES,1GEN,8AGE,6RAC,2EDU,YTS01,1
2012,AL,Alabama,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Male,All Races,All Ages,Middle School,"(32.84057112200048, -86.63186076199969)",BEH,105BEH,170CES,2GEN,8AGE,6RAC,1EDU,YTS02,2
2012,AL,Alabama,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,46.2,,,5.2,36.0,56.4,128,Male,All Races,All Ages,High School,"(32.84057112200048, -86.63186076199969)",BEH,105BEH,170CES,2GEN,8AGE,6RAC,2EDU,YTS02,2
2012,AL,Alabama,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Female,All Races,All Ages,Middle School,"(32.84057112200048, -86.63186076199969)",BEH,105BEH,170CES,3GEN,8AGE,6RAC,1EDU,YTS03,3
2012,AL,Alabama,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,51.9,,,4.0,44.0,59.8,89,Female,All Races,All Ages,High School,"(32.84057112200048, -86.63186076199969)",BEH,105BEH,170CES,3GEN,8AGE,6RAC,2EDU,YTS03,3
2012,AL,Alabama,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,70.1,,,6.6,57.2,83.0,98,Overall,All Races,All Ages,Middle School,"(32.84057112200048, -86.63186076199969)",BEH,105BEH,169QUA,1GEN,8AGE,6RAC,1EDU,YTS04,4
2012,AL,Alabama,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,61.1,,,4.2,52.9,69.3,242,Overall,All Races,All Ages,High School,"(32.84057112200048, -86.63186076199969)",BEH,105BEH,169QUA,1GEN,8AGE,6RAC,2EDU,YTS04,4
2012,AL,Alabama,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,66.4,,,8.3,50.2,82.6,51,Male,All Races,All Ages,Middle School,"(32.84057112200048, -86.63186076199969)",BEH,105BEH,169QUA,2GEN,8AGE,6RAC,1EDU,YTS05,5
2012,AL,Alabama,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,65.1,,,4.0,57.3,72.9,141,Male,All Races,All Ages,High School,"(32.84057112200048, -86.63186076199969)",BEH,105BEH,169QUA,2GEN,8AGE,6RAC,2EDU,YTS05,5
2012,AL,Alabama,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Female,All Races,All Ages,Middle School,"(32.84057112200048, -86.63186076199969)",BEH,105BEH,169QUA,3GEN,8AGE,6RAC,1EDU,YTS06,6
2012,AL,Alabama,Tobacco Use – Survey Data,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,YTS,,%,Percentage,55.1,,,6.9,41.6,68.6,101,Female,All Races,All Ages,High School,"(32.84057112200048, -86.63186076199969)",BEH,105BEH,169QUA,3GEN,8AGE,6RAC,2EDU,YTS06,6
2012,AL,Alabama,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,7.5,,,1.0,5.6,9.4,"1,433",Overall,All Races,All Ages,Middle School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS07,7
2012,AL,Alabama,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,27.5,,,2.4,22.7,32.3,"1,363",Overall,All Races,All Ages,Middle School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS08,8
2012,AL,Alabama,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,1.8,,,0.4,1.0,2.6,"1,433",Overall,All Races,All Ages,Middle School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS09,9
2012,AL,Alabama,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,19.3,,,1.5,16.3,22.3,"1,437",Overall,All Races,All Ages,High School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS07,7
2012,AL,Alabama,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,49.4,,,2.6,44.4,54.4,"1,436",Overall,All Races,All Ages,High School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS08,8
2012,AL,Alabama,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,7.4,,,1.1,5.3,9.5,"1,437",Overall,All Races,All Ages,High School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS09,9
2012,AL,Alabama,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,7.7,,,1.0,5.8,9.6,683,Male,All Races,All Ages,Middle School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS07,7
2012,AL,Alabama,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,28.6,,,2.8,23.1,34.1,648,Male,All Races,All Ages,Middle School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS08,8
2012,AL,Alabama,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,2.4,,,0.7,1.1,3.7,683,Male,All Races,All Ages,Middle School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS09,9
2012,AL,Alabama,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,24.3,,,1.8,20.7,27.9,737,Male,All Races,All Ages,High School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS07,7
2012,AL,Alabama,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,54.5,,,2.7,49.3,59.7,733,Male,All Races,All Ages,High School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS08,8
2012,AL,Alabama,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,8.6,,,1.6,5.5,11.7,737,Male,All Races,All Ages,High School,"(32.84057112200048, -86.63186076199969)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS09,9
